nationality,position,overall,age,hits,potential,team,class
27,201,57,24,0,62,591,0
82,48,57,24,1,65,585,0
44,103,57,22,0,70,102,0
29,50,57,21,0,71,66,0
44,185,57,25,1,62,102,0
104,0,57,20,0,70,294,0
77,103,57,19,0,71,453,0
29,48,57,22,0,69,370,0
77,8,57,22,0,66,433,0
153,157,57,23,0,67,532,0
29,19,57,22,1,68,213,0
27,22,57,31,0,57,703,0
27,45,57,33,0,57,703,0
112,91,57,25,0,60,526,0
153,48,57,23,1,67,457,0
27,7,57,32,0,57,596,0
77,130,57,19,0,71,576,0
120,101,57,23,0,64,51,0
112,101,57,21,0,70,630,0
153,184,57,21,0,66,646,0
127,137,57,22,0,67,41,0
77,111,57,19,0,71,239,0
44,38,57,21,0,64,431,0
97,38,57,20,3,70,194,0
5,7,57,21,0,68,96,0
52,103,57,20,0,70,18,0
106,102,57,21,0,67,692,0
128,206,57,21,0,71,620,0
120,188,57,20,1,67,496,0
127,50,57,22,0,66,33,0
120,136,57,22,0,66,707,0
127,38,57,22,0,71,34,0
77,50,57,21,1,67,597,0
52,188,57,19,0,70,471,0
97,48,57,22,0,66,483,0
120,127,57,21,1,66,496,0
44,8,57,20,0,70,196,0
127,48,57,24,0,65,235,0
82,48,57,24,0,65,204,0
77,33,57,20,0,67,597,0
44,7,57,21,1,71,337,0
74,48,57,24,0,64,191,0
148,7,57,19,0,70,15,0
97,38,57,21,1,71,160,0
141,39,57,21,0,67,455,0
141,48,57,27,0,61,455,0
56,48,57,22,1,66,548,0
44,7,57,20,0,71,180,0
52,38,57,20,0,71,523,0
44,7,57,20,0,71,690,0
56,188,57,22,1,67,281,0
52,88,57,22,0,68,18,0
120,7,57,21,0,66,394,0
44,48,57,21,0,67,431,0
56,143,57,23,0,65,555,0
26,81,57,22,0,69,210,0
149,188,57,21,0,66,315,0
82,38,57,21,0,69,585,0
127,22,57,24,0,64,32,0
82,7,57,22,0,66,372,0
29,48,57,24,0,65,374,0
127,221,57,22,0,68,31,0
44,38,57,19,2,71,135,0
127,48,57,23,2,67,41,0
153,22,57,21,0,71,250,0
20,157,57,20,0,69,26,0
44,188,57,20,0,67,25,0
127,76,57,22,0,71,235,0
26,101,57,20,1,67,112,0
11,23,57,19,0,70,688,0
44,50,57,23,0,64,704,0
29,188,57,22,0,65,213,0
39,48,57,20,1,69,22,0
123,101,57,19,0,71,86,0
44,188,57,21,0,71,121,0
44,228,57,20,2,65,606,0
27,7,57,24,0,62,345,0
27,52,57,30,0,57,342,0
5,188,57,21,0,65,696,0
77,7,57,22,1,65,350,0
39,188,57,21,0,67,280,0
65,38,57,23,0,65,402,0
109,188,57,20,0,71,124,0
44,50,57,20,0,68,416,0
4,48,57,21,0,67,319,0
127,48,57,22,0,69,39,0
44,7,57,19,0,70,25,0
128,48,57,21,1,67,704,0
44,137,57,21,0,68,583,0
11,8,57,19,0,71,383,0
44,136,57,21,1,71,478,0
44,48,57,21,0,70,619,0
140,76,57,20,0,67,712,0
44,39,57,21,1,69,508,0
26,7,57,23,1,63,113,0
27,101,57,23,0,63,591,0
27,48,57,23,0,67,592,0
123,136,57,22,0,67,86,0
127,148,57,23,0,65,24,0
77,48,57,19,0,71,598,0
5,39,57,22,0,63,436,0
44,136,57,21,1,67,628,0
39,38,57,22,0,68,637,0
39,88,57,22,0,66,263,0
44,188,57,24,0,65,190,0
127,148,57,22,0,69,24,0
106,127,57,21,0,67,491,0
5,185,57,20,1,69,696,0
119,50,57,21,0,65,311,0
161,137,57,21,1,71,401,0
44,188,57,22,0,65,431,0
149,48,57,22,0,69,42,0
153,7,57,25,1,60,396,0
44,22,57,25,0,60,121,0
44,188,57,22,0,68,505,0
97,48,57,24,0,62,215,0
44,101,57,20,1,65,449,0
44,83,57,21,0,71,465,0
44,62,57,21,1,70,629,0
52,127,57,21,1,68,225,0
153,48,57,23,0,67,396,0
111,50,57,20,0,69,222,0
140,50,57,21,1,67,338,0
127,50,57,23,1,66,32,0
127,70,57,24,0,64,206,0
127,50,57,23,0,66,38,0
44,7,57,21,1,68,620,0
120,48,57,22,0,66,369,0
44,180,57,21,0,69,186,0
44,22,57,21,0,68,528,0
141,48,57,22,0,69,260,0
44,8,57,22,0,70,508,0
44,48,57,22,0,67,543,0
44,48,57,22,0,68,441,0
44,188,57,21,0,69,216,0
27,152,57,22,1,63,342,0
44,39,57,22,0,67,607,0
158,0,57,21,0,69,633,0
141,70,57,23,0,68,259,0
74,127,57,23,0,65,142,0
112,188,57,22,0,66,556,0
44,50,57,21,7,70,52,0
120,0,57,22,0,68,408,0
127,48,57,24,0,62,39,0
77,78,57,22,0,64,672,0
82,16,57,23,0,68,204,0
127,101,57,22,0,68,38,0
5,76,57,22,1,65,459,0
52,48,57,23,2,67,270,0
44,50,57,21,0,68,583,0
150,22,57,25,0,65,21,0
127,52,57,26,0,59,206,0
106,48,57,23,0,66,14,0
4,38,57,26,0,60,643,0
127,48,57,23,0,67,32,0
123,104,57,21,0,69,628,0
141,50,57,26,0,62,273,0
140,38,57,24,0,61,356,0
127,7,57,24,0,66,32,0
44,32,57,23,2,64,337,0
128,83,57,22,0,68,23,0
44,7,57,23,0,67,124,0
56,0,57,26,0,59,276,0
127,101,57,25,0,62,40,0
29,101,57,23,0,66,403,0
128,22,57,22,2,63,690,0
44,110,57,21,1,71,463,0
44,38,57,22,0,68,192,0
29,48,57,26,0,62,231,0
44,103,57,22,0,68,683,0
27,48,57,30,0,57,345,0
74,50,57,23,1,61,125,0
128,41,57,22,4,68,690,0
26,48,57,21,0,69,105,0
27,103,57,24,0,63,205,0
111,38,57,24,0,63,462,0
26,197,57,25,1,64,197,0
27,206,57,26,0,60,592,0
27,7,57,33,0,57,596,0
27,22,57,26,1,62,593,0
27,7,57,31,0,57,596,0
27,48,57,30,1,57,593,0
27,38,57,26,0,60,593,0
27,0,57,27,0,58,16,0
27,228,57,26,0,60,593,0
27,7,57,25,0,61,205,0
112,48,57,22,1,70,685,0
123,69,57,24,0,62,604,0
44,48,57,23,1,67,423,0
27,38,57,27,0,58,342,0
27,226,57,27,0,58,329,0
27,184,57,26,0,58,205,0
27,22,57,32,0,57,205,0
74,48,57,24,0,63,492,0
39,22,57,24,0,64,7,0
136,188,57,30,0,57,308,0
127,48,57,28,0,57,35,0
140,43,57,23,0,66,70,0
44,188,57,27,0,57,427,0
120,48,57,28,0,57,400,0
112,148,57,26,0,58,444,0
14,188,57,26,0,61,136,0
74,48,57,26,0,62,420,0
44,115,57,28,0,57,449,0
128,64,57,28,0,57,604,0
123,48,57,30,0,58,285,0
140,188,57,29,0,57,13,0
123,7,57,29,0,58,285,0
27,84,57,34,1,57,345,0
123,48,57,33,0,57,97,0
123,7,57,38,0,57,186,0
44,103,57,36,0,57,192,0
22,48,57,40,1,57,15,0
29,7,56,21,0,63,231,0
136,48,56,20,0,70,117,0
112,48,56,23,0,63,221,0
112,38,56,22,0,63,280,0
127,8,56,29,0,57,206,0
140,187,56,18,1,71,15,0
29,101,56,19,0,69,200,0
41,19,56,20,0,66,399,0
101,39,56,19,0,70,545,0
153,50,56,22,0,66,458,0
41,188,56,21,0,64,605,0
41,38,56,23,0,64,163,0
156,188,56,18,1,68,708,0
156,157,56,22,0,62,708,0
156,38,56,18,0,69,708,0
33,38,89,34,31,89,530,1
133,48,88,36,13,88,366,1
74,7,88,35,19,88,375,1
32,48,87,33,28,87,487,1
136,38,87,31,14,87,668,1
120,48,87,30,17,88,375,1
154,7,87,34,16,87,366,1
56,7,87,31,18,87,89,1
136,39,87,34,28,87,429,1
52,48,87,33,19,87,647,1
17,7,87,35,28,87,487,1
136,151,86,28,15,86,64,1
74,7,86,33,17,86,375,1
11,7,86,31,16,86,647,1
16,22,86,30,31,86,375,1
154,188,86,33,26,86,487,1
141,48,86,31,5,86,90,1
136,101,85,28,24,85,530,1
136,40,85,27,27,86,405,1
104,7,85,28,19,86,366,1
121,143,85,30,14,85,560,1
136,41,85,28,25,85,530,1
136,228,85,32,10,85,514,1
56,48,85,28,30,87,52,1
56,140,85,30,23,85,245,1
141,48,85,29,10,86,89,1
17,23,85,32,22,85,328,1
68,48,85,30,14,86,513,1
11,22,85,31,26,85,89,1
11,52,85,33,26,85,647,1
4,188,85,32,24,85,375,1
17,8,85,35,14,85,429,1
121,101,84,26,28,86,412,1
17,7,84,31,19,84,64,1
74,22,84,28,29,84,135,1
17,38,84,29,13,84,454,1
74,7,84,32,15,84,405,1
121,48,84,29,5,86,473,1
52,188,84,29,31,84,17,1
17,48,84,31,7,85,243,1
129,22,84,30,30,84,487,1
59,7,84,29,11,85,454,1
17,62,84,29,18,84,375,1
17,90,84,29,24,84,375,1
136,84,84,29,18,84,529,1
17,41,84,28,25,84,593,1
56,22,84,29,18,84,429,1
136,155,84,33,13,84,454,1
136,116,84,30,25,84,135,1
16,188,84,34,13,84,539,1
4,22,84,32,9,84,588,1
11,40,84,32,19,84,120,1
17,50,84,32,22,84,530,1
17,19,84,33,10,84,405,1
52,22,84,33,20,84,375,1
74,48,84,33,6,84,645,1
121,38,84,33,12,84,702,1
17,5,83,28,22,83,326,1
17,7,83,28,12,83,326,1
17,197,83,28,15,83,65,1
136,187,83,23,22,89,533,1
136,38,83,24,32,89,454,1
136,48,83,25,12,88,539,1
146,7,83,28,6,84,316,1
121,148,83,27,10,84,560,1
33,189,83,29,10,83,638,1
33,22,83,27,18,85,366,1
17,5,83,26,21,86,328,1
161,48,83,25,16,88,405,1
4,50,83,27,28,84,27,1
121,64,83,26,27,84,89,1
104,4,83,28,22,83,27,1
130,95,83,27,16,83,227,1
11,76,83,26,25,84,64,1
16,136,83,30,8,83,434,1
120,188,83,26,25,86,454,1
136,142,83,28,6,83,533,1
52,155,83,27,16,83,474,1
6,39,83,26,20,85,513,1
99,7,83,29,12,84,64,1
11,150,83,27,28,83,89,1
17,7,83,29,14,84,668,1
136,188,83,27,10,84,64,1
52,50,83,27,18,86,236,1
130,2,83,31,12,83,27,1
26,22,83,31,15,83,75,1
136,5,83,28,33,84,487,1
136,188,83,29,17,83,668,1
136,8,83,29,18,84,529,1
21,7,83,28,14,84,417,1
29,133,83,32,21,83,375,1
11,48,83,28,3,85,677,1
51,48,83,30,8,83,75,1
104,53,83,30,20,83,27,1
136,6,83,27,9,83,59,1
56,48,83,30,11,83,227,1
44,101,83,30,29,83,429,1
158,39,83,29,14,83,375,1
6,188,83,31,9,83,593,1
56,189,83,32,5,83,283,1
33,88,83,31,13,83,245,1
56,22,83,33,19,83,375,1
121,48,83,32,19,83,702,1
132,23,83,33,12,83,205,1
4,7,83,33,5,83,668,1
97,6,83,31,20,83,397,1
52,48,83,35,4,83,474,1
136,7,83,34,7,83,680,1
136,28,83,35,22,83,680,1
154,137,82,28,17,82,302,1
154,7,82,28,12,82,302,1
37,48,82,28,3,83,568,1
17,188,82,28,20,82,287,1
17,190,82,24,6,84,484,1
17,23,82,20,13,82,65,1
17,8,82,24,6,82,195,1
17,48,82,32,3,82,326,1
141,9,82,23,29,86,90,1
4,39,82,24,31,87,647,1
121,206,82,23,25,88,668,1
4,66,82,28,12,82,615,1
121,38,82,23,32,87,702,1
136,48,82,27,5,84,316,1
62,22,82,25,20,86,417,1
29,7,82,24,23,85,647,1
132,48,82,31,3,82,460,1
74,227,82,26,23,83,454,1
52,48,82,25,18,86,401,1
4,221,82,25,34,85,64,1
52,149,82,24,31,86,64,1
52,188,82,24,23,86,473,1
52,22,82,25,32,85,375,1
136,48,82,28,3,84,201,1
74,188,82,26,28,85,645,1
56,22,82,26,24,85,89,1
136,221,82,28,14,82,680,1
156,188,82,27,27,84,61,1
56,7,82,26,25,83,90,1
121,22,82,28,13,82,529,1
52,188,82,26,16,84,694,1
56,7,82,27,24,84,135,1
56,136,82,30,5,82,75,1
56,41,82,26,31,83,487,1
17,77,82,27,14,82,694,1
17,141,82,27,25,82,647,1
121,22,82,28,9,82,265,1
136,116,82,30,13,82,530,1
56,231,82,27,8,83,75,1
136,188,82,26,16,84,680,1
104,48,82,31,15,82,668,1
136,113,82,28,28,82,243,1
38,188,82,29,8,82,77,1
74,48,82,27,12,84,314,1
17,188,82,28,5,82,533,1
56,48,82,30,1,83,638,1
125,184,82,29,16,82,481,1
39,22,82,28,13,83,89,1
97,127,82,27,21,83,265,1
52,48,82,27,18,86,530,1
136,22,82,30,4,82,533,1
17,77,82,32,11,82,589,1
130,50,82,34,14,82,539,1
17,22,82,33,9,82,588,1
154,48,82,34,6,82,309,1
136,188,82,31,20,82,64,1
136,48,82,31,2,83,680,1
136,8,82,31,18,82,245,1
52,4,82,33,13,82,474,1
136,7,82,33,2,82,265,1
17,84,82,32,9,82,77,1
17,7,82,35,4,82,373,1
52,48,82,33,1,82,19,1
29,188,82,34,29,82,309,1
52,82,82,37,31,82,286,1
97,38,82,30,11,82,64,1
136,127,82,34,13,82,588,1
11,7,82,34,12,82,521,1
121,7,82,37,14,82,265,1
41,188,81,31,3,81,302,1
154,197,81,28,3,81,302,1
154,79,81,32,0,81,302,1
154,8,81,36,0,81,302,1
136,188,81,26,3,84,529,1
154,188,81,23,13,87,668,1
37,22,81,25,12,86,694,1
74,136,81,26,11,82,405,1
17,188,81,20,22,81,579,1
17,7,81,32,1,81,484,1
17,79,81,20,7,81,289,1
136,7,81,25,21,87,64,1
94,221,81,29,13,81,265,1
136,22,81,25,25,86,64,1
136,188,81,27,9,82,529,1
154,22,81,24,33,86,52,1
104,188,81,27,4,82,677,1
56,176,81,24,32,85,513,1
136,225,81,33,7,81,413,1
4,39,81,30,4,81,536,1
4,190,81,25,31,86,405,1
4,48,81,28,8,85,448,1
56,7,81,24,33,86,75,1
121,84,81,27,10,82,422,1
59,48,81,26,10,86,560,1
56,38,81,27,9,84,75,1
136,50,81,25,18,86,668,1
74,7,81,26,26,84,375,1
56,70,81,28,17,81,513,1
120,83,81,26,17,85,454,1
140,77,81,28,10,81,513,1
4,48,81,29,7,82,85,1
74,48,81,26,8,87,120,1
136,62,81,27,24,82,487,1
44,48,81,26,18,84,236,1
136,7,81,29,10,82,59,1
73,212,81,33,0,81,329,1
37,48,81,31,3,81,588,1
44,7,81,26,33,84,429,1
74,101,81,29,11,81,668,1
136,5,81,26,11,81,588,1
52,62,81,27,10,82,677,1
136,81,81,26,27,82,691,1
11,127,81,28,29,81,487,1
6,7,81,27,3,83,227,1
24,38,81,27,17,82,668,1
17,144,81,27,21,82,514,1
4,48,81,32,2,81,265,1
52,48,81,29,8,83,17,1
104,157,81,28,3,81,284,1
136,48,81,31,6,81,511,1
154,7,81,29,3,81,615,1
133,23,81,29,16,81,513,1
141,155,81,28,18,81,417,1
47,140,81,31,22,81,539,1
136,70,81,29,26,81,135,1
136,22,81,30,16,81,487,1
4,155,81,30,8,81,85,1
74,88,81,27,30,81,592,1
130,4,81,28,4,81,80,1
44,7,81,30,31,81,539,1
104,188,81,29,12,81,588,1
74,38,81,30,13,81,438,1
21,7,81,30,5,81,645,1
151,137,81,32,4,81,589,1
74,188,81,29,34,81,94,1
44,101,81,29,17,81,64,1
17,8,81,33,4,81,283,1
17,0,81,30,3,81,37,1
74,190,81,33,14,81,35,1
56,7,81,31,15,81,245,1
136,50,81,30,9,81,59,1
17,7,81,33,35,81,52,1
39,7,81,31,23,81,438,1
136,48,81,33,10,81,64,1
56,8,81,31,10,81,75,1
56,110,81,31,5,81,75,1
11,48,81,32,0,81,162,1
59,7,81,32,18,81,52,1
52,7,81,34,7,81,253,1
120,48,81,35,7,81,694,1
74,48,81,33,3,81,582,1
74,188,81,37,5,81,573,1
52,188,81,34,7,81,35,1
52,197,81,34,10,81,644,1
44,118,81,34,21,81,417,1
112,48,81,35,5,81,347,1
154,62,80,32,4,80,302,1
154,22,80,36,4,80,302,1
154,48,80,32,1,80,302,1
17,188,80,25,20,85,560,1
151,148,80,22,14,86,224,1
33,48,80,25,8,86,220,1
136,143,80,22,14,86,517,1
136,151,80,23,15,86,668,1
17,155,80,23,8,85,625,1
52,201,80,22,32,86,513,1
17,62,80,20,7,80,195,1
17,70,80,28,5,80,636,1
17,22,80,24,16,80,289,1
17,48,80,24,1,82,287,1
83,37,80,24,30,86,568,1
74,23,80,24,24,85,539,1
52,212,80,22,19,84,90,1
136,7,80,25,11,84,59,1
130,48,80,28,3,81,551,1
52,52,80,24,13,84,487,1
75,7,80,26,31,83,430,1
6,110,80,23,20,85,513,1
136,38,80,24,13,86,533,1
121,35,80,23,32,86,702,1
21,206,80,27,8,81,473,1
52,39,80,25,6,83,474,1
136,188,80,31,5,80,316,1
44,22,80,24,22,85,647,1
11,7,80,25,16,86,473,1
154,19,80,28,13,80,366,1
52,22,80,25,19,82,17,1
136,22,80,30,4,80,59,1
74,7,80,28,8,82,645,1
4,48,80,27,9,83,467,1
4,188,80,30,14,80,474,1
4,48,80,33,10,80,536,1
17,22,80,28,11,80,473,1
39,7,80,24,23,85,135,1
121,22,80,26,11,83,236,1
52,39,80,25,13,84,474,1
29,0,80,27,8,81,536,1
17,22,80,27,34,82,430,1
136,155,80,29,16,80,530,1
73,188,80,28,6,80,638,1
11,155,80,25,18,83,533,1
17,22,80,26,5,83,560,1
52,23,80,27,15,83,691,1
149,45,80,26,34,81,438,1
39,188,80,26,19,82,513,1
4,84,80,31,5,80,588,1
52,212,80,27,11,81,90,1
151,19,80,30,2,80,589,1
44,50,80,25,34,82,430,1
4,187,80,26,28,83,588,1
130,7,80,27,6,82,267,1
68,7,80,27,11,82,513,1
136,1,80,28,6,80,646,1
33,101,80,28,8,80,64,1
23,188,80,29,1,80,265,1
136,7,80,30,6,80,474,1
52,7,80,29,5,80,702,1
44,7,80,27,5,81,100,1
74,188,80,29,8,80,645,1
136,84,80,26,4,83,517,1
129,8,80,29,9,80,267,1
123,185,80,28,4,80,702,1
1,7,80,28,36,81,529,1
17,50,80,30,7,80,589,1
56,48,80,27,6,82,2,1
11,39,80,27,4,80,162,1
136,22,80,27,2,83,413,1
136,225,80,30,7,80,64,1
141,22,80,27,24,81,52,1
29,188,80,29,10,80,58,1
5,48,80,28,8,82,95,1
44,143,80,26,24,83,417,1
52,9,80,29,3,80,677,1
4,22,80,34,2,80,536,1
33,7,80,31,32,80,417,1
136,48,80,29,3,82,413,1
4,7,80,32,14,80,429,1
56,40,80,28,25,80,89,1
130,22,80,31,17,80,430,1
52,22,80,29,4,80,401,1
136,48,80,33,2,80,196,1
136,187,80,33,17,80,135,1
52,22,80,29,10,80,668,1
104,188,80,31,4,80,227,1
125,188,80,31,13,80,302,1
56,1,80,31,3,80,90,1
69,39,80,30,9,80,236,1
74,22,80,35,8,80,405,1
17,7,80,30,3,80,529,1
33,7,80,34,3,80,422,1
52,188,80,33,26,80,135,1
136,137,80,32,11,80,430,1
136,188,80,33,2,80,316,1
136,38,80,33,6,80,59,1
52,77,80,35,5,80,472,1
26,22,80,33,1,80,522,1
52,188,80,33,5,80,668,1
136,148,80,33,1,80,551,1
120,103,80,35,14,80,89,1
4,48,80,33,6,80,430,1
39,130,80,31,4,80,668,1
4,189,80,34,1,80,504,1
97,28,80,33,9,80,529,1
136,189,80,34,6,80,59,1
4,149,80,28,20,80,647,1
111,7,80,32,12,80,412,1
124,7,80,33,14,80,405,1
44,48,80,37,5,80,691,1
11,23,80,33,6,80,329,1
136,188,80,38,3,80,316,1
125,48,80,34,10,80,481,1
4,22,80,35,1,80,649,1
4,188,80,37,13,80,522,1
121,187,80,33,11,80,476,1
136,225,80,39,16,80,529,1
136,48,80,37,5,80,57,1
17,50,79,22,31,86,64,1
154,188,79,32,2,79,302,1
154,48,79,28,0,79,302,1
154,23,79,32,0,79,302,1
154,52,79,32,1,79,302,1
136,62,79,23,27,85,243,1
130,22,79,25,5,84,316,1
4,8,79,22,24,86,27,1
17,38,79,22,7,87,615,1
101,84,79,23,20,85,267,1
151,23,79,27,26,80,58,1
136,48,79,23,18,85,59,1
17,188,79,20,3,81,636,1
17,188,79,32,0,79,484,1
17,39,79,20,0,81,287,1
17,7,79,32,1,79,579,1
17,48,79,28,1,79,367,1
17,7,79,24,0,81,287,1
17,19,79,20,1,79,130,1
17,52,79,20,4,79,367,1
17,127,79,24,6,79,65,1
52,38,79,27,4,80,467,1
74,22,79,24,13,84,366,1
136,22,79,29,2,79,511,1
141,7,79,25,33,85,89,1
39,188,79,22,23,85,467,1
6,22,79,24,2,83,638,1
112,22,79,22,31,87,594,1
136,149,79,24,7,85,694,1
56,103,79,23,31,84,487,1
56,39,79,23,19,85,75,1
136,23,79,26,10,84,588,1
4,90,79,24,23,85,396,1
6,101,79,27,2,80,90,1
120,188,79,25,30,84,347,1
136,76,79,29,11,79,405,1
17,22,79,31,2,79,37,1
56,9,79,24,13,82,560,1
141,103,79,23,18,84,90,1
44,188,79,23,11,84,236,1
27,225,79,28,16,79,517,1
29,188,79,24,17,85,536,1
29,7,79,25,14,83,236,1
74,7,79,26,10,84,58,1
136,231,79,24,21,84,588,1
52,22,79,25,3,83,47,1
132,22,79,25,6,84,454,1
136,101,79,28,5,79,59,1
4,188,79,27,8,80,75,1
4,70,79,32,1,79,536,1
4,48,79,26,15,82,659,1
75,22,79,24,8,84,236,1
4,7,79,31,3,79,85,1
125,189,79,24,11,84,422,1
101,188,79,29,8,79,37,1
44,83,79,24,16,85,135,1
39,38,79,24,18,84,606,1
121,187,79,25,5,82,546,1
125,28,79,26,10,84,612,1
121,88,79,24,14,84,588,1
136,228,79,24,7,84,514,1
11,8,79,25,15,84,702,1
136,101,79,29,3,79,680,1
74,228,79,25,13,82,582,1
136,96,79,26,10,82,702,1
17,144,79,25,7,82,265,1
136,188,79,25,11,83,517,1
141,7,79,28,4,81,460,1
52,0,79,28,1,79,448,1
136,22,79,27,3,81,267,1
104,103,79,28,13,80,27,1
128,76,79,26,19,80,11,1
44,7,79,27,4,80,236,1
4,22,79,26,29,83,487,1
136,22,79,28,1,79,680,1
56,23,79,26,9,82,677,1
130,22,79,29,5,79,196,1
125,76,79,29,9,79,668,1
17,227,79,27,9,80,703,1
158,70,79,27,15,80,647,1
52,22,79,28,1,79,448,1
44,38,79,25,6,83,606,1
136,83,79,26,12,80,514,1
77,148,79,32,3,79,551,1
11,188,79,26,30,82,135,1
136,22,79,31,1,79,108,1
29,101,79,28,24,79,64,1
129,188,79,25,12,83,625,1
56,22,79,29,2,79,90,1
154,101,79,32,1,79,316,1
37,179,79,28,4,79,638,1
74,119,79,27,10,79,539,1
17,22,79,28,5,80,77,1
52,22,79,27,7,81,539,1
1,50,79,29,8,79,454,1
124,48,79,34,3,79,473,1
56,69,79,27,9,80,89,1
136,148,79,28,6,79,529,1
44,7,79,28,7,81,95,1
11,48,79,28,2,81,516,1
136,7,79,28,6,81,588,1
136,187,79,30,2,79,59,1
52,7,79,32,0,79,262,1
17,115,79,29,16,79,375,1
33,103,79,31,6,79,80,1
44,39,79,26,22,82,135,1
56,142,79,29,5,79,90,1
121,38,79,28,2,80,265,1
120,22,79,30,4,79,422,1
154,138,79,31,2,79,584,1
44,188,79,28,6,79,11,1
44,188,79,28,16,79,606,1
136,188,79,30,2,79,551,1
136,7,79,30,0,79,201,1
121,101,79,29,5,79,560,1
1,188,79,28,2,79,448,1
101,39,79,30,1,79,309,1
4,7,79,29,8,81,286,1
136,48,79,32,5,79,59,1
154,52,79,28,7,81,517,1
136,101,79,29,5,79,680,1
136,188,79,30,0,79,551,1
56,7,79,28,3,79,568,1
27,188,79,31,5,79,328,1
26,149,79,34,7,79,551,1
56,7,79,28,17,81,52,1
17,7,79,31,2,79,37,1
56,7,79,31,1,79,638,1
4,84,79,27,11,80,694,1
16,76,79,34,3,79,405,1
17,191,79,30,6,79,373,1
4,212,79,32,2,79,536,1
52,22,79,31,8,79,625,1
52,22,79,30,3,79,19,1
56,48,79,31,5,79,245,1
4,7,79,29,11,79,438,1
154,188,79,33,3,79,320,1
1,140,79,30,5,79,309,1
4,0,79,32,5,79,401,1
4,88,79,32,9,79,539,1
52,32,79,30,21,79,647,1
56,52,79,32,9,79,422,1
121,50,79,33,3,79,316,1
74,188,79,33,2,79,373,1
52,22,79,32,7,79,691,1
136,50,79,34,7,79,533,1
38,188,79,34,0,79,544,1
4,48,79,34,2,79,644,1
29,48,79,31,7,79,454,1
4,62,79,33,8,79,645,1
74,136,79,33,8,79,366,1
121,7,79,36,8,79,401,1
132,7,79,35,6,79,434,1
52,189,79,33,12,79,511,1
4,22,79,34,8,79,438,1
52,48,79,33,1,79,253,1
17,7,79,42,6,79,448,1
136,48,79,38,3,79,517,1
4,9,79,36,18,79,233,1
149,188,79,35,15,79,80,1
136,48,79,36,1,79,533,1
121,148,79,36,27,79,389,1
154,1,78,36,1,78,302,1
154,127,78,36,0,78,302,1
154,62,78,32,0,78,302,1
151,188,78,33,5,78,589,1
121,7,78,23,8,85,560,1
52,76,78,21,24,87,75,1
130,48,78,24,7,86,626,1
33,77,78,22,16,86,481,1
29,76,78,23,20,86,265,1
136,7,78,23,4,84,59,1
104,8,78,22,10,85,20,1
136,7,78,24,3,83,517,1
110,84,78,25,7,83,413,1
17,7,78,23,29,87,405,1
136,22,78,23,20,85,517,1
149,155,78,23,23,84,539,1
94,22,78,24,1,83,638,1
101,188,78,23,11,83,588,1
56,39,78,23,13,86,90,1
44,4,78,22,27,85,412,1
129,48,78,28,1,81,625,1
37,199,78,24,24,84,513,1
104,101,78,24,20,82,482,1
154,22,78,24,2,83,316,1
52,7,78,23,16,85,694,1
4,144,78,21,30,88,75,1
117,139,78,26,9,79,460,1
154,32,78,24,19,84,120,1
75,38,78,23,34,84,438,1
17,91,78,20,1,80,287,1
17,22,78,28,2,78,367,1
17,155,78,24,1,80,287,1
17,88,78,28,1,78,636,1
17,130,78,20,10,78,326,1
17,1,78,24,2,78,367,1
17,101,78,28,0,78,484,1
17,62,78,20,3,78,65,1
56,23,78,23,9,84,267,1
125,48,78,28,6,79,302,1
125,7,78,26,11,82,612,1
136,188,78,29,5,78,511,1
121,22,78,25,5,84,546,1
121,188,78,24,22,83,227,1
4,221,78,26,7,81,104,1
75,7,78,28,8,80,162,1
17,188,78,29,10,78,265,1
121,37,78,24,15,82,702,1
56,23,78,23,18,85,568,1
133,150,78,26,8,79,224,1
53,148,78,25,6,81,19,1
33,7,78,23,5,83,474,1
148,22,78,25,2,82,2,1
74,48,78,23,30,87,454,1
52,76,78,24,10,83,401,1
52,48,78,23,4,84,466,1
56,76,78,26,23,81,58,1
142,188,78,31,3,78,29,1
52,180,78,27,3,79,17,1
33,39,78,25,25,82,58,1
4,76,78,26,8,80,560,1
136,22,78,24,2,82,59,1
40,188,78,26,10,81,530,1
136,50,78,23,28,83,513,1
120,7,78,24,9,84,606,1
104,136,78,26,15,79,58,1
52,7,78,26,9,83,612,1
17,7,78,27,5,81,683,1
144,188,78,27,2,79,57,1
1,188,78,32,9,78,17,1
2,7,78,28,7,79,405,1
52,101,78,25,14,82,473,1
121,188,78,27,4,79,546,1
121,188,78,25,4,81,227,1
75,22,78,29,8,78,309,1
74,180,78,28,4,79,539,1
129,210,78,25,23,81,17,1
130,188,78,25,24,82,304,1
74,188,78,25,7,83,561,1
136,155,78,27,10,79,412,1
130,7,78,28,3,79,454,1
121,103,78,26,1,83,413,1
4,48,78,28,0,79,158,1
4,7,78,33,0,78,522,1
4,22,78,30,5,78,85,1
29,22,78,26,7,83,302,1
29,222,78,29,8,78,504,1
52,83,78,26,2,81,625,1
29,22,78,29,4,78,265,1
53,39,78,29,6,78,610,1
56,8,78,25,9,83,347,1
52,22,78,25,6,80,467,1
53,22,78,26,7,81,309,1
121,48,78,27,4,81,472,1
52,8,78,25,2,81,516,1
56,69,78,26,2,80,242,1
74,22,78,26,2,81,366,1
56,188,78,29,0,78,242,1
74,48,78,25,19,82,58,1
